"customer_id","first_name","last_name","address","apt_number","state","city","zip_code","phone_number","email_address","membership_flag","country_id","campaign_id","sent_date","opened","clicked","converted","conversion_amount","unsubscribe","customer_campaign_id"
13262,Henry,Cook,"871 Oak Drive",Apt 2D,Greater Manchester,Manchester,M1 2AB,+44 7026226031,henry.cook18224@example.com,"1",2,,,,,,,,
17152,Sophia,Collins,"278 Garden Avenue","",Greater London,London,SW1A 1AA,+44 7026233950,sophia.collins14245@example.com,"1",2,,,,,,,,
14632,Hannah,Green,"179 Garden Terrace",Apt 3D,Merseyside,Liverpool,L1 8JQ,+44 7026241869,hannah.green17678@example.com,"1",2,,,,,,,,
13900,Charlotte,Green,"338 Market Way",Apt 9D,Greater Manchester,Manchester,M1 2AB,+44 7026249788,charlotte.green15855@example.com,"1",2,,,,,,,,
14875,Michael,Walker,"974 Maple Way","",Greater Manchester,Manchester,M1 2AB,+44 7026257707,michael.walker16036@example.com,"0",2,,,,,,,,
15132,Matthew,Turner,"683 Bridge Lane",Apt 13A,Greater London,London,SW1A 1AA,+44 7026265626,matthew.turner17763@example.com,"1",2,,,,,,,,
17272,Charlotte,Perez,"670 Garden Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7026273545,charlotte.perez13262@example.com,"0",2,,,,,,,,
16135,Henry,Perez,"755 High Avenue",Apt 1C,Greater Manchester,Manchester,M1 2AB,+44 7026281464,henry.perez17152@example.com,"0",2,,,,,,,,
12831,Charlotte,Walker,"590 Baker Lane",Apt 6A,Greater Manchester,Manchester,M1 2AB,+44 7026289383,charlotte.walker14632@example.com,"1",2,,,,,,,,
15437,Alexander,Reed,"320 Station Avenue","",West Yorkshire,Leeds,LS1 4DY,+44 7026297302,alexander.reed13900@example.com,"1",2,,,,,,,,
16809,Alexander,Baker,"260 Spring Lane","",Greater Manchester,Manchester,M1 2AB,+44 7026305221,alexander.baker14875@example.com,"0",2,,,,,,,,
14711,Grace,Carter,"752 Lake Court","",West Midlands,Birmingham,B1 1AA,+44 7026313140,grace.carter15132@example.com,"1",2,,,,,,,,
14377,Ethan,Clark,"594 Park Drive",Apt 19D,West Yorkshire,Leeds,LS1 4DY,+44 7026321059,ethan.clark17272@example.com,"0",2,,,,,,,,
16374,Clara,Thomas,"467 Baker Court","",Merseyside,Liverpool,L1 8JQ,+44 7026328978,clara.thomas16135@example.com,"1",2,,,,,,,,
13196,Charlotte,Perez,"66 Park Lane",Apt 20D,Merseyside,Liverpool,L1 8JQ,+44 7026336897,charlotte.perez12831@example.com,"1",2,,,,,,,,
15457,Zoe,Thomas,"734 Park Avenue",Apt 18B,Merseyside,Liverpool,L1 8JQ,+44 7026344816,zoe.thomas15437@example.com,"1",2,,,,,,,,
12613,Mia,Johnson,"780 Queen Avenue",Apt 13A,Greater Manchester,Manchester,M1 2AB,+44 7026352735,mia.johnson16809@example.com,"0",2,,,,,,,,
16721,Henry,Martin,"55 Market Court",Apt 22D,Merseyside,Liverpool,L1 8JQ,+44 7026360654,henry.martin14711@example.com,"1",2,,,,,,,,
12399,Matthew,Parker,"458 Mill Lane",Apt 24C,Merseyside,Liverpool,L1 8JQ,+44 7026368573,matthew.parker14377@example.com,"0",2,,,,,,,,
17733,Samuel,Martin,"557 Cedar Street",Apt 2B,Merseyside,Liverpool,L1 8JQ,+44 7026376492,samuel.martin16374@example.com,"1",2,,,,,,,,
17102,Grace,Young,"407 King Way","",Greater London,London,SW1A 1AA,+44 7026384411,grace.young13196@example.com,"1",2,,,,,,,,
15410,Samuel,Wright,"902 Spring Road","",Greater London,London,SW1A 1AA,+44 7026392330,samuel.wright15457@example.com,"0",2,,,,,,,,
13239,Nora,Rogers,"959 Spring Way",Apt 3C,Bavaria,Munich,"80331",+49 1526400249,nora.rogers12613@example.com,"1",6,,,,,,,,
15449,Jacob,Hall,"762 Main Lane","",Greater Manchester,Manchester,M1 2AB,+44 7026408168,jacob.hall16721@example.com,"0",2,,,,,,,,
14870,James,Rogers,"491 King Lane",Apt 16A,Brussels-Capital,Brussels,"1000",+32 426416087,james.rogers12399@example.com,"1",14,,,,,,,,
13821,Ava,Walker,"658 River Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7026424006,ava.walker17733@example.com,"1",2,,,,,,,,
17096,Ava,Turner,"780 River Street","",Greater Manchester,Manchester,M1 2AB,+44 7026431925,ava.turner17102@example.com,"1",2,,,,,,,,
12604,Ava,Thomas,"117 River Avenue","",Greater London,London,SW1A 1AA,+44 7026439844,ava.thomas15410@example.com,"1",2,,,,,,,,
12818,Nathan,Brown,"750 Park Court",Apt 7B,Merseyside,Liverpool,L1 8JQ,+44 7026447763,nathan.brown13239@example.com,"1",2,,,,,,,,
18191,Ethan,Rogers,"399 Park Lane",Apt 22B,Greater London,London,SW1A 1AA,+44 7026455682,ethan.rogers15449@example.com,"1",2,,,,,,,,
14461,Nora,Young,"116 River Drive","",West Yorkshire,Leeds,LS1 4DY,+44 7026463601,nora.young14870@example.com,"0",2,,,,,,,,
13132,Ethan,Johnson,"709 Cedar Avenue",Apt 1C,Greater London,London,SW1A 1AA,+44 7026471520,ethan.johnson13821@example.com,"0",2,,,,,,,,
16859,Mia,Cook,"141 Oak Lane",Apt 12C,Greater Manchester,Manchester,M1 2AB,+44 7026479439,mia.cook17096@example.com,"1",2,,,,,,,,
15245,Michael,Wilson,"763 Oak Lane",Apt 19C,Provence-Alpes-Côte d'Azur,Marseille,"13001",+33 626487358,michael.wilson12604@example.com,"0",3,,,,,,,,
17486,Elena,Reed,"27 Queen Lane",Apt 4B,Vienna,Vienna,"1010",+43 626495277,elena.reed12818@example.com,"1",22,,,,,,,,
16308,Henry,Mitchell,"572 Park Way",Apt 5B,West Midlands,Birmingham,B1 1AA,+44 7026503196,henry.mitchell18191@example.com,"0",2,,,,,,,,
12564,Daniel,Wilson,"807 River Street","",Greater London,London,SW1A 1AA,+44 7026511115,daniel.wilson14461@example.com,"0",2,,,,,,,,
14607,Olivia,Mitchell,"638 Church Court","",West Yorkshire,Leeds,LS1 4DY,+44 7026519034,olivia.mitchell13132@example.com,"1",2,,,,,,,,
13249,Grace,Taylor,"644 Maple Court",Apt 3D,West Yorkshire,Leeds,LS1 4DY,+44 7026526953,grace.taylor16859@example.com,"1",2,,,,,,,,
15644,Alice,Johnson,"143 River Drive",Apt 4C,West Yorkshire,Leeds,LS1 4DY,+44 7026534872,alice.johnson15245@example.com,"1",2,,,,,,,,
14075,Daniel,Wright,"710 Oak Lane",Apt 10A,West Midlands,Birmingham,B1 1AA,+44 7026542791,daniel.wright17486@example.com,"0",2,,,,,,,,
17250,Olivia,Thomas,"381 Cedar Court",Apt 21D,Greater Manchester,Manchester,M1 2AB,+44 7026550710,olivia.thomas16308@example.com,"1",2,,,,,,,,
17966,Chloe,Young,"389 Lake Way",Apt 14B,Auvergne-Rhône-Alpes,Lyon,"69002",+33 626558629,chloe.young12564@example.com,"1",3,,,,,,,,
14129,Daniel,Phillips,"150 Market Court",Apt 4A,Greater Manchester,Manchester,M1 2AB,+44 7026566548,daniel.phillips14607@example.com,"0",2,,,,,,,,
15651,Olivia,Thomas,"536 Queen Street","",Merseyside,Liverpool,L1 8JQ,+44 7026574467,olivia.thomas13249@example.com,"0",2,,,,,,,,
13035,Ruby,Anderson,"418 Market Road",Apt 14A,West Yorkshire,Leeds,LS1 4DY,+44 7026582386,ruby.anderson15644@example.com,"1",2,,,,,,,,
13341,James,Collins,"754 Mill Court","",Merseyside,Liverpool,L1 8JQ,+44 7026590305,james.collins14075@example.com,"1",2,,,,,,,,
13512,Emma,Evans,"731 Maple Court","",Merseyside,Liverpool,L1 8JQ,+44 7026598224,emma.evans17250@example.com,"0",2,,,,,,,,
16620,Lucas,Carter,"262 Maple Court",Apt 11A,Merseyside,Liverpool,L1 8JQ,+44 7026606143,lucas.carter17966@example.com,"1",2,,,,,,,,
17698,Ethan,Baker,"986 Market Court","",Greater London,London,SW1A 1AA,+44 7026614062,ethan.baker14129@example.com,"0",2,,,,,,,,
14267,Charlotte,Thomas,"35 Oak Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7026621981,charlotte.thomas15651@example.com,"0",2,,,,,,,,
13736,Eva,Green,"730 Hill Drive",Apt 7A,Merseyside,Liverpool,L1 8JQ,+44 7026629900,eva.green13035@example.com,"1",2,,,,,,,,
16022,James,Scott,"697 High Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7026637819,james.scott13341@example.com,"1",2,,,,,,,,
14235,Daniel,Mitchell,"457 River Road",Apt 3B,West Yorkshire,Leeds,LS1 4DY,+44 7026645738,daniel.mitchell13512@example.com,"0",2,,,,,,,,
16769,Ryan,Phillips,"68 Market Terrace",Apt 4C,Greater Manchester,Manchester,M1 2AB,+44 7026653657,ryan.phillips16620@example.com,"1",2,,,,,,,,
17754,Leo,Reed,"79 Queen Street",Apt 16D,West Midlands,Birmingham,B1 1AA,+44 7026661576,leo.reed17698@example.com,"1",2,,,,,,,,
12408,Daniel,Brown,"680 Market Lane",Apt 18A,Greater London,London,SW1A 1AA,+44 7026669495,daniel.brown14267@example.com,"1",2,,,,,,,,
16063,Owen,Hall,"332 Station Road","",Merseyside,Liverpool,L1 8JQ,+44 7026677414,owen.hall13736@example.com,"1",2,,,,,,,,
15178,Lucas,Lewis,"523 Maple Drive",Apt 20D,Greater Manchester,Manchester,M1 2AB,+44 7026685333,lucas.lewis16022@example.com,"1",2,,,,,,,,
14348,Joseph,Collins,"664 Station Road","",West Yorkshire,Leeds,LS1 4DY,+44 7026693252,joseph.collins14235@example.com,"0",2,,,,,,,,
15815,Thomas,Thomas,"401 Baker Drive","",Merseyside,Liverpool,L1 8JQ,+44 7026701171,thomas.thomas16769@example.com,"0",2,,,,,,,,
13695,Liam,Walker,"303 Maple Court",Apt 9B,West Yorkshire,Leeds,LS1 4DY,+44 7026709090,liam.walker17754@example.com,"1",2,,,,,,,,
17979,Charlotte,King,"225 Main Drive",Apt 4D,Brussels-Capital,Brussels,"1000",+32 426717009,charlotte.king12408@example.com,"1",14,,,,,,,,
13139,Noah,Lewis,"451 River Street","",Greater London,London,SW1A 1AA,+44 7026724928,noah.lewis16063@example.com,"1",2,,,,,,,,
12545,Matthew,Turner,"563 Church Road","",Greater London,London,SW1A 1AA,+44 7026732847,matthew.turner15178@example.com,"0",2,,,,,,,,
14758,Benjamin,Johnson,"686 Market Road",Apt 18A,Greater London,London,SW1A 1AA,+44 7026740766,benjamin.johnson14348@example.com,"1",2,,,,,,,,
14536,Sophie,Morgan,"619 Main Court",Apt 4A,Greater Manchester,Manchester,M1 2AB,+44 7026748685,sophie.morgan15815@example.com,"1",2,,,,,,,,
13662,Emma,Edwards,"611 Victoria Street",Apt 3D,West Yorkshire,Leeds,LS1 4DY,+44 7026756604,emma.edwards13695@example.com,"1",2,,,,,,,,
17946,Ella,Edwards,"786 Queen Court",Apt 12B,West Midlands,Birmingham,B1 1AA,+44 7026764523,ella.edwards17979@example.com,"1",2,,,,,,,,
13743,Thomas,Parker,"964 Oak Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7026772442,thomas.parker13139@example.com,"1",2,,,,,,,,
18078,Daniel,Edwards,"495 Park Court",Apt 6B,Community of Madrid,Madrid,"28013",+34 626780361,daniel.edwards12545@example.com,"1",10,,,,,,,,
16780,David,Davies,"422 King Road",Apt 17D,West Yorkshire,Leeds,LS1 4DY,+44 7026788280,david.davies14758@example.com,"1",2,,,,,,,,
18273,Grace,Wright,"443 Bridge Avenue",Apt 13D,Merseyside,Liverpool,L1 8JQ,+44 7026796199,grace.wright14536@example.com,"1",2,,,,,,,,
15045,Grace,Brown,"244 Queen Drive",Apt 3D,Greater London,London,SW1A 1AA,+44 7026804118,grace.brown13662@example.com,"1",2,,,,,,,,
17625,Samuel,Mitchell,"931 Bridge Lane","",Greater London,London,SW1A 1AA,+44 7026812037,samuel.mitchell17946@example.com,"1",2,,,,,,,,
13357,Sarah,Morris,"351 Cedar Way","",West Midlands,Birmingham,B1 1AA,+44 7026819956,sarah.morris13743@example.com,"1",2,,,,,,,,
16777,Alice,Nelson,"665 Maple Terrace",Apt 10D,West Yorkshire,Leeds,LS1 4DY,+44 7026827875,alice.nelson18078@example.com,"1",2,,,,,,,,
14476,Logan,Clark,"968 Baker Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7026835794,logan.clark16780@example.com,"0",2,,,,,,,,
16245,Matthew,Young,"464 Oak Avenue",Apt 4D,West Yorkshire,Leeds,LS1 4DY,+44 7026843713,matthew.young18273@example.com,"1",2,,,,,,,,
12669,Benjamin,Green,"258 Hill Drive",Apt 5A,Greater Manchester,Manchester,M1 2AB,+44 7026851632,benjamin.green15045@example.com,"1",2,,,,,,,,
12792,David,Anderson,"419 Bridge Lane",Apt 14B,Merseyside,Liverpool,L1 8JQ,+44 7026859551,david.anderson17625@example.com,"1",2,,,,,,,,
17765,Lily,Phillips,"780 Main Court",Apt 3D,West Midlands,Birmingham,B1 1AA,+44 7026867470,lily.phillips13357@example.com,"1",2,,,,,,,,
15083,Maya,Wilson,"85 High Road",Apt 24B,Greater London,London,SW1A 1AA,+44 7026875389,maya.wilson16777@example.com,"1",2,,,,,,,,
18010,Adam,Cook,"177 High Terrace","",West Midlands,Birmingham,B1 1AA,+44 7026883308,adam.cook14476@example.com,"1",2,,,,,,,,
15249,Jacob,Carter,"359 Church Lane","",Greater Manchester,Manchester,M1 2AB,+44 7026891227,jacob.carter16245@example.com,"0",2,,,,,,,,
13760,Alexander,Morris,"420 Park Street",Apt 12C,Auvergne-Rhône-Alpes,Lyon,"69002",+33 626899146,alexander.morris12669@example.com,"1",3,,,,,,,,
15624,Zoe,Walker,"641 Queen Terrace","",Porto,Porto,"4000-007",+351 926907065,zoe.walker12792@example.com,"1",12,,,,,,,,
17749,Henry,Allen,"816 Spring Terrace",Apt 3D,Greater London,London,SW1A 1AA,+44 7026914984,henry.allen17765@example.com,"1",2,,,,,,,,
15068,Laura,Wilson,"139 Market Street",Apt 24A,West Yorkshire,Leeds,LS1 4DY,+44 7026922903,laura.wilson15083@example.com,"0",2,,,,,,,,
14538,Hannah,Morris,"288 King Court","",West Yorkshire,Leeds,LS1 4DY,+44 7026930822,hannah.morris18010@example.com,"1",2,,,,,,,,
14851,Liam,Anderson,"647 Church Terrace",Apt 9D,Merseyside,Liverpool,L1 8JQ,+44 7026938741,liam.anderson15249@example.com,"0",2,,,,,,,,
14021,Adam,Edwards,"947 Station Terrace",Apt 18D,Merseyside,Liverpool,L1 8JQ,+44 7026946660,adam.edwards13760@example.com,"1",2,,,,,,,,
13037,Matthew,Adams,"715 King Way","",West Midlands,Birmingham,B1 1AA,+44 7026954579,matthew.adams15624@example.com,"1",2,,,,,,,,
18177,Alexander,Taylor,"638 River Avenue","",West Midlands,Birmingham,B1 1AA,+44 7026962498,alexander.taylor17749@example.com,"1",2,,,,,,,,
14128,Sophie,Clark,"400 Maple Way","",West Yorkshire,Leeds,LS1 4DY,+44 7026970417,sophie.clark15068@example.com,"0",2,,,,,,,,
17874,Sophia,Mitchell,"73 Station Terrace","",West Yorkshire,Leeds,LS1 4DY,+44 7026978336,sophia.mitchell14538@example.com,"0",2,,,,,,,,
17719,Isabella,Carter,"673 River Road",Apt 9C,West Midlands,Birmingham,B1 1AA,+44 7026986255,isabella.carter14851@example.com,"0",2,,,,,,,,
17931,Joseph,Taylor,"17 Maple Street",Apt 21C,West Midlands,Birmingham,B1 1AA,+44 7026994174,joseph.taylor14021@example.com,"1",2,,,,,,,,
13803,Ella,Collins,"266 Church Street","",Greater Manchester,Manchester,M1 2AB,+44 7027002093,ella.collins13037@example.com,"0",2,,,,,,,,
17398,Michael,Hall,"768 Bridge Terrace",Apt 14A,West Yorkshire,Leeds,LS1 4DY,+44 7027010012,michael.hall18177@example.com,"0",2,,,,,,,,
15906,Chloe,Lewis,"849 Victoria Way",Apt 12D,West Midlands,Birmingham,B1 1AA,+44 7027017931,chloe.lewis14128@example.com,"1",2,,,,,,,,
16253,Emily,Edwards,"594 Lake Drive",Apt 8B,West Yorkshire,Leeds,LS1 4DY,+44 7027025850,emily.edwards17874@example.com,"0",2,,,,,,,,
13439,Joseph,Johnson,"258 Mill Drive",Apt 13B,Merseyside,Liverpool,L1 8JQ,+44 7027033769,joseph.johnson17719@example.com,"1",2,,,,,,,,
12888,Elena,Carter,"306 Maple Road",Apt 11C,Greater Manchester,Manchester,M1 2AB,+44 7027041688,elena.carter17931@example.com,"1",2,,,,,,,,
13588,Olivia,Smith,"701 Hill Avenue",Apt 4B,Greater Manchester,Manchester,M1 2AB,+44 7027049607,olivia.smith13803@example.com,"0",2,,,,,,,,
12456,Ethan,Martin,"827 Lake Terrace",Apt 16D,Greater Manchester,Manchester,M1 2AB,+44 7027057526,ethan.martin17398@example.com,"0",2,,,,,,,,
15521,Lily,Roberts,"637 King Terrace","",West Midlands,Birmingham,B1 1AA,+44 7027065445,lily.roberts15906@example.com,"0",2,,,,,,,,
13720,Charlotte,Hall,"112 King Way",Apt 17C,Greater London,London,SW1A 1AA,+44 7027073364,charlotte.hall16253@example.com,"0",2,,,,,,,,
15674,Eva,Adams,"16 Bridge Street","",Merseyside,Liverpool,L1 8JQ,+44 7027081283,eva.adams13439@example.com,"0",2,,,,,,,,
17594,Eva,Nelson,"516 Bridge Avenue","",Merseyside,Liverpool,L1 8JQ,+44 7027089202,eva.nelson12888@example.com,"1",2,,,,,,,,
17775,Charlotte,Rogers,"974 Mill Court",Apt 1C,Greater London,London,SW1A 1AA,+44 7027097121,charlotte.rogers13588@example.com,"1",2,,,,,,,,
13988,William,Carter,"883 Church Terrace","",Geneva,Geneva,"1201",+41 727105040,william.carter12456@example.com,"0",9,,,,,,,,
16657,Benjamin,Taylor,"267 Station Court","",Greater London,London,SW1A 1AA,+44 7027112959,benjamin.taylor15521@example.com,"1",2,,,,,,,,
15424,Samuel,Reed,"897 Bridge Street",Apt 12B,West Yorkshire,Leeds,LS1 4DY,+44 7027120878,samuel.reed13720@example.com,"0",2,,,,,,,,
13316,Daniel,Parker,"140 Queen Lane",Apt 9C,West Midlands,Birmingham,B1 1AA,+44 7027128797,daniel.parker15674@example.com,"1",2,,,,,,,,
16788,Olivia,Brown,"449 Market Drive",Apt 10D,West Midlands,Birmingham,B1 1AA,+44 7027136716,olivia.brown17594@example.com,"0",2,,,,,,,,
16584,Laura,Walker,"875 King Road","",West Midlands,Birmingham,B1 1AA,+44 7027144635,laura.walker17775@example.com,"0",2,,,,,,,,
15364,Mia,Perez,"560 Baker Court",Apt 20A,Greater Manchester,Manchester,M1 2AB,+44 7027152554,mia.perez13988@example.com,"1",2,,,,,,,,
18108,Thomas,Nelson,"258 Victoria Avenue",Apt 1B,West Yorkshire,Leeds,LS1 4DY,+44 7027160473,thomas.nelson16657@example.com,"0",2,,,,,,,,
14272,Logan,Adams,"849 King Court",Apt 1A,Merseyside,Liverpool,L1 8JQ,+44 7027168392,logan.adams15424@example.com,"0",2,,,,,,,,
15980,Joseph,Adams,"856 Maple Drive","",Greater London,London,SW1A 1AA,+44 7027176311,joseph.adams13316@example.com,"0",2,,,,,,,,
15832,Lucas,Adams,"821 Station Way",Apt 17B,Greater Manchester,Manchester,M1 2AB,+44 7027184230,lucas.adams16788@example.com,"1",2,,,,,,,,
16092,Maya,Anderson,"245 Victoria Street","",West Midlands,Birmingham,B1 1AA,+44 7027192149,maya.anderson16584@example.com,"1",2,,,,,,,,
15528,Matthew,Wilson,"415 Lake Court",Apt 17A,Greater London,London,SW1A 1AA,+44 7027200068,matthew.wilson15364@example.com,"0",2,,,,,,,,
16398,Samuel,Martin,"270 Mill Drive","",West Yorkshire,Leeds,LS1 4DY,+44 7027207987,samuel.martin18108@example.com,"1",2,,,,,,,,
17088,Logan,Miller,"910 Mill Road",Apt 20B,Greater London,London,SW1A 1AA,+44 7027215906,logan.miller14272@example.com,"0",2,,,,,,,,
17438,Clara,Morris,"667 Park Lane",Apt 4B,West Yorkshire,Leeds,LS1 4DY,+44 7027223825,clara.morris15980@example.com,"1",2,,,,,,,,
13060,Hannah,Parker,"271 Bridge Terrace",Apt 19D,Merseyside,Liverpool,L1 8JQ,+44 7027231744,hannah.parker15832@example.com,"1",2,,,,,,,,
14790,Eva,Parker,"916 Baker Street","",Merseyside,Liverpool,L1 8JQ,+44 7027239663,eva.parker16092@example.com,"0",2,,,,,,,,
14890,Jacob,Reed,"867 Garden Road","",West Midlands,Birmingham,B1 1AA,+44 7027247582,jacob.reed15528@example.com,"0",2,,,,,,,,
16386,Sarah,Roberts,"248 Maple Road",Apt 20D,West Yorkshire,Leeds,LS1 4DY,+44 7027255501,sarah.roberts16398@example.com,"1",2,,,,,,,,
14818,Charlotte,Hall,"218 Bridge Lane",Apt 6B,West Midlands,Birmingham,B1 1AA,+44 7027263420,charlotte.hall17088@example.com,"1",2,,,,,,,,
13571,David,Evans,"125 Bridge Court","",Greater Manchester,Manchester,M1 2AB,+44 7027271339,david.evans17438@example.com,"1",2,,,,,,,,
12909,David,Miller,"539 Main Street",Apt 18B,Greater Manchester,Manchester,M1 2AB,+44 7027279258,david.miller13060@example.com,"0",2,,,,,,,,
12619,Mia,Thomas,"129 Oak Avenue","",Greater Manchester,Manchester,M1 2AB,+44 7027287177,mia.thomas14790@example.com,"1",2,,,,,,,,
16698,Emma,Wilson,"405 Lake Terrace",Apt 2A,Greater London,London,SW1A 1AA,+44 7027295096,emma.wilson14890@example.com,"0",2,,,,,,,,
16681,Leo,Cook,"581 Garden Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7027303015,leo.cook16386@example.com,"0",2,,,,,,,,
13573,Sophia,Allen,"402 King Drive","",Merseyside,Liverpool,L1 8JQ,+44 7027310934,sophia.allen14818@example.com,"1",2,,,,,,,,
14957,Ruby,Allen,"675 Station Road",Apt 2D,Greater Manchester,Manchester,M1 2AB,+44 7027318853,ruby.allen13571@example.com,"0",2,,,,,,,,
13918,Oliver,Morris,"209 Park Drive",Apt 19C,West Midlands,Birmingham,B1 1AA,+44 7027326772,oliver.morris12909@example.com,"1",2,,,,,,,,
17212,Lucas,Smith,"801 Oak Court",Apt 13B,Berlin,Berlin,"10115",+49 1527334691,lucas.smith12619@example.com,"1",6,,,,,,,,
17781,Sophie,Hall,"985 Spring Terrace",Apt 3C,Greater London,London,SW1A 1AA,+44 7027342610,sophie.hall16698@example.com,"0",2,,,,,,,,
14886,Ryan,Brown,"928 Cedar Terrace","",Greater London,London,SW1A 1AA,+44 7027350529,ryan.brown16681@example.com,"1",2,,,,,,,,
13626,James,Nelson,"316 King Road",Apt 8C,Greater London,London,SW1A 1AA,+44 7027358448,james.nelson13573@example.com,"0",2,,,,,,,,
16609,Thomas,Edwards,"418 Baker Drive",Apt 16A,Greater London,London,SW1A 1AA,+44 7027366367,thomas.edwards14957@example.com,"1",2,,,,,,,,
16180,Maya,Smith,"585 High Terrace",Apt 7C,Merseyside,Liverpool,L1 8JQ,+44 7027374286,maya.smith13918@example.com,"1",2,,,,,,,,
13462,Mia,Adams,"591 Spring Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7027382205,mia.adams17212@example.com,"1",2,,,,,,,,
18263,Hannah,Smith,"562 Hill Road",Apt 22D,Merseyside,Liverpool,L1 8JQ,+44 7027390124,hannah.smith17781@example.com,"1",2,,,,,,,,
16960,Noah,Baker,"832 Spring Terrace","",Merseyside,Liverpool,L1 8JQ,+44 7027398043,noah.baker14886@example.com,"1",2,,,,,,,,
13841,Noah,Rogers,"396 Oak Lane","",West Yorkshire,Leeds,LS1 4DY,+44 7027405962,noah.rogers13626@example.com,"1",2,,,,,,,,
17701,William,Mitchell,"792 Mill Court",Apt 21B,Greater London,London,SW1A 1AA,+44 7027413881,william.mitchell16609@example.com,"0",2,,,,,,,,
12949,James,Young,"576 Oak Way",Apt 3D,West Yorkshire,Leeds,LS1 4DY,+44 7027421800,james.young16180@example.com,"0",2,,,,,,,,
14852,Emily,Parker,"990 Queen Court",Apt 10A,West Midlands,Birmingham,B1 1AA,+44 7027429719,emily.parker13462@example.com,"1",2,,,,,,,,
12569,Zoe,Allen,"199 King Road",Apt 21B,Greater Manchester,Manchester,M1 2AB,+44 7027437638,zoe.allen18263@example.com,"1",2,,,,,,,,
13169,Sophia,Cook,"422 River Terrace","",West Midlands,Birmingham,B1 1AA,+44 7027445557,sophia.cook16960@example.com,"0",2,,,,,,,,
16162,Mia,Cook,"352 Main Road",Apt 23C,Greater Manchester,Manchester,M1 2AB,+44 7027453476,mia.cook13841@example.com,"0",2,,,,,,,,
15691,Grace,Roberts,"576 Mill Drive",Apt 2C,West Midlands,Birmingham,B1 1AA,+44 7027461395,grace.roberts17701@example.com,"1",2,,,,,,,,
14195,Elena,Parker,"875 Spring Avenue","",West Yorkshire,Leeds,LS1 4DY,+44 7027469314,elena.parker12949@example.com,"1",2,,,,,,,,
13781,Zoe,Smith,"28 Maple Road",Apt 8C,West Midlands,Birmingham,B1 1AA,+44 7027477233,zoe.smith14852@example.com,"0",2,,,,,,,,
17758,Grace,Taylor,"226 River Drive",Apt 16B,North Rhine-Westphalia,Cologne,"50667",+49 1527485152,grace.taylor12569@example.com,"1",6,,,,,,,,
14023,Benjamin,Morris,"918 Market Street","",Merseyside,Liverpool,L1 8JQ,+44 7027493071,benjamin.morris13169@example.com,"1",2,,,,,,,,
17669,Eva,Collins,"715 Market Court","",West Yorkshire,Leeds,LS1 4DY,+44 7027500990,eva.collins16162@example.com,"1",2,,,,,,,,
